"","idacr","obsid","leader","startdate","enddate","entry","noexit","gender","duration","Rstart","num","length","years"
"1095","ECU","ECU-1895","Aloy Alfaro Delgado","1895-04-16","1901-08-31","Irregular",NA,"M",6.3956043956044,"1892-07-01",14,3347,9.16986301369863
"1096","ECU","ECU-1901","Plaza Gutierrez","1901-09-01","1905-08-31","Regular",NA,"M",4.01098901098901,"1895-04-16",15,3789,10.3808219178082
"1097","ECU","ECU-1905","Garcia","1905-09-01","1906-01-15","Regular",12,"M",0.373626373626374,"1901-09-01",16,1597,4.37534246575343
"1098","ECU","ECU-1905","Garcia","1905-09-01","1906-01-15","Regular",12,"M",0.373626373626374,"1905-09-01",17,136,0.372602739726027
"1099","ECU","ECU-1906","Aloy Alfaro Delgado","1906-01-17","1911-08-11","Irregular",12,"M",5.58241758241758,"1905-09-01",18,2170,5.94520547945205
"1100","ECU","ECU-1906","Aloy Alfaro Delgado","1906-01-17","1911-08-11","Irregular",12,"M",5.58241758241758,"1906-01-17",19,2032,5.56712328767123
"1101","ECU","ECU-1911-1","Freile","1911-08-11","1911-08-31","Regular",NA,"M",0.0549450549450549,"1906-01-17",20,2052,5.62191780821918
"1102","ECU","ECU-1911-2","E. Estrada","1911-09-01","1911-12-22","Regular",NA,"M",0.307692307692308,"1911-08-11",21,133,0.364383561643836
"1103","ECU","ECU-1911-3","Freile","1911-12-22","1912-03-06","Regular",NA,"M",0.206043956043956,"1911-09-01",22,187,0.512328767123288
"1104","ECU","ECU-1912-1","Andrade Marin","1912-03-06","1912-08-10","Regular",NA,"M",0.431318681318681,"1911-12-22",23,232,0.635616438356164
"1105","ECU","ECU-1912-2","Alfredo Baquerizo Moreno","1912-08-10","1912-09-01","Regular",NA,"M",0.0604395604395604,"1912-03-06",24,179,0.49041095890411
"1106","ECU","ECU-1912-3","Plaza Gutierrez","1912-09-01","1916-09-01","Regular",NA,"M",4.01373626373626,"1912-08-10",25,1483,4.06301369863014
"1107","ECU","ECU-1916","Alfredo Baquerizo Moreno","1916-09-01","1920-09-01","Regular",NA,"M",4.01362179487179,"1912-09-01",26,2921.95833333333,8.00536529680365
"1108","ECU","ECU-1920","Tamayo","1920-09-01","1924-09-01","Regular",NA,"M",4.01373626373626,"1916-09-01",27,2921.95833333333,8.00536529680365
"1109","ECU","ECU-1924","Cordova","1924-09-01","1925-07-09","Regular",1,"M",0.854395604395604,"1920-09-01",28,1772,4.85479452054795
"1110","ECU","ECU-1924","Cordova","1924-09-01","1925-07-09","Regular",1,"M",0.854395604395604,"1924-09-01",29,311,0.852054794520548
"1111","ECU","ECU-1925","Ayora","1925-07-09","1931-08-24","Irregular",1,"M",6.1456043956044,"1924-09-01",30,2548,6.98082191780822
"1112","ECU","ECU-1925","Ayora","1925-07-09","1931-08-24","Irregular",1,"M",6.1456043956044,"1925-07-09",31,2237,6.12876712328767
"1113","ECU","ECU-1931-1","Larrea Alba","1931-08-24","1931-10-15","Irregular",1,"M",0.142971611721612,"1925-07-09",32,2289.04166666667,6.27134703196347
"1114","ECU","ECU-1931-1","Larrea Alba","1931-08-24","1931-10-15","Irregular",1,"M",0.142971611721612,"1931-08-24",33,52.0416666666667,0.142579908675799
"1115","ECU","ECU-1931-2","Alfredo Baquerizo Moreno","1931-10-15","1932-08-27","Irregular",1,"M",0.870764652014652,"1931-08-24",34,369,1.01095890410959
"1116","ECU","ECU-1931-2","Alfredo Baquerizo Moreno","1931-10-15","1932-08-27","Irregular",1,"M",0.870764652014652,"1931-10-15",35,316.958333333333,0.86837899543379
"1117","ECU","ECU-1932-1","Freile Larrea","1932-08-27","1932-09-02","Regular",NA,"M",0.0164835164835165,"1931-10-15",36,322.958333333333,0.884817351598173
"1118","ECU","ECU-1932-2","Guerrero Martin","1932-09-02","1932-12-06","Regular",NA,"M",0.26110347985348,"1932-08-27",37,101.041666666667,0.276826484018265
"1119","ECU","ECU-1932-3","Martinez Mera","1932-12-06","1933-10-18","Regular",NA,"M",0.868131868131868,"1932-09-02",38,411.041666666667,1.12614155251142
"1120","ECU","ECU-1933","Montalvo","1933-10-20","1934-08-31","Irregular",NA,"M",0.865270146520147,"1932-12-06",39,632.958333333333,1.73413242009132
"1121","ECU","ECU-1934","Velasco Ibarra","1934-09-01","1935-08-21","Regular",1,"M",0.972527472527473,"1933-10-20",40,669.958333333333,1.83550228310502
"1122","ECU","ECU-1934","Velasco Ibarra","1934-09-01","1935-08-21","Regular",1,"M",0.972527472527473,"1934-09-01",41,354,0.96986301369863
"1123","ECU","ECU-1935-1","Pons","1935-08-21","1935-09-26","Irregular",9,"M",0.0989010989010989,"1934-09-01",42,390,1.06849315068493
"1124","ECU","ECU-1935-1","Pons","1935-08-21","1935-09-26","Irregular",9,"M",0.0989010989010989,"1935-08-21",43,36,0.0986301369863014
"1125","ECU","ECU-1935-2","Paez","1935-09-26","1937-10-23","Irregular",9,"M",2.08253205128205,"1935-08-21",44,794.041666666667,2.17545662100457
"1126","ECU","ECU-1935-2","Paez","1935-09-26","1937-10-23","Irregular",9,"M",2.08253205128205,"1935-09-26",45,758.041666666667,2.07682648401826
"1127","ECU","ECU-1937","Enriquez Gallo","1937-10-23","1938-08-10","Irregular",NA,"M",0.799336080586081,"1935-09-26",46,1049,2.87397260273973
"1128","ECU","ECU-1938-1","Manuel Maria Borrero","1938-08-10","1938-12-02","Regular",NA,"M",0.313301282051282,"1937-10-23",47,405,1.10958904109589
"1129","ECU","ECU-1938-2","Mosquera Narvaez","1938-12-03","1939-11-19","Regular",NA,"M",0.964285714285714,"1938-08-10",48,466.041666666667,1.27682648401826
"1130","ECU","ECU-1939-1","Arroyo del Rio","1939-11-19","1939-12-10","Regular",NA,"M",0.0576923076923077,"1938-12-03",49,372,1.01917808219178
"1131","ECU","ECU-1939-2","Cordova Nieto","1939-12-11","1940-08-10","Regular",NA,"M",0.667467948717949,"1939-11-19",50,264.958333333333,0.725913242009132
"1132","ECU","ECU-1940-1","Julio Enrique Moreno","1940-08-10","1940-08-31","Regular",NA,"M",0.0576923076923077,"1939-12-11",51,263.958333333333,0.723173515981735
"1133","ECU","ECU-1940-2","Arroyo del Rio","1940-09-01","1944-05-29","Regular",1,"M",3.75274725274725,"1940-08-10",52,1388,3.8027397260274
"1134","ECU","ECU-1940-2","Arroyo del Rio","1940-09-01","1944-05-29","Regular",1,"M",3.75274725274725,"1940-09-01",53,1366,3.74246575342466
"1135","ECU","ECU-1944-1","Navarro Allende","1944-05-29","1944-05-30","Regular",1,"M",0.00274725274725275,"1940-09-01",54,1367,3.74520547945205
"1136","ECU","ECU-1944-1","Navarro Allende","1944-05-29","1944-05-30","Regular",1,"M",0.00274725274725275,"1944-05-29",55,1,0.00273972602739726
"1137","ECU","ECU-1944-2","Larrea Alba","1944-05-30","1944-05-31","Irregular",NA,"M",0.00274725274725275,"1944-05-29",56,2,0.00547945205479452
"1138","ECU","ECU-1944-3","Velasco Ibarra","1944-05-31","1947-08-23","Irregular",1,"M",3.23901098901099,"1944-05-30",57,1180,3.23287671232877
"1139","ECU","ECU-1944-3","Velasco Ibarra","1944-05-31","1947-08-23","Irregular",1,"M",3.23901098901099,"1944-05-31",58,1179,3.23013698630137
"1140","ECU","ECU-1947-1","Mancheno","1947-08-24","1947-09-03","Irregular",1,"M",0.0274725274725275,"1944-05-31",59,1190,3.26027397260274
"1141","ECU","ECU-1947-1","Mancheno","1947-08-24","1947-09-03","Irregular",1,"M",0.0274725274725275,"1947-08-24",60,10,0.0273972602739726
"1142","ECU","ECU-1947-2","Suarez","1947-09-03","1947-09-17","Irregular",NA,"M",0.0384615384615385,"1947-08-24",61,24,0.0657534246575342
"1143","ECU","ECU-1947-3","Arosemana Tola","1947-09-17","1948-08-21","Regular",NA,"M",0.931318681318681,"1947-09-03",62,353,0.967123287671233
"1144","ECU","ECU-1948","Plaza Lasso","1948-09-01","1952-09-01","Regular",NA,"M",4.01373626373626,"1947-09-17",63,1811,4.96164383561644
"1145","ECU","ECU-1952","Velasco Ibarra","1952-09-01","1956-09-01","Regular",NA,"M",4.01373626373626,"1948-09-01",64,2922,8.00547945205479
"1146","ECU","ECU-1956","Ponce Enriquez","1956-09-01","1960-09-01","Regular",NA,"M",4.01373626373626,"1952-09-01",65,2922,8.00547945205479
"1147","ECU","ECU-1960","Velasco Ibarra","1960-09-01","1961-11-07","Regular",1,"M",1.18692765567766,"1956-09-01",66,1893.04166666667,5.18641552511416
"1148","ECU","ECU-1960","Velasco Ibarra","1960-09-01","1961-11-07","Regular",1,"M",1.18692765567766,"1960-09-01",67,432.041666666667,1.18367579908676
"1149","ECU","ECU-1961","Arosemena Monroy","1961-11-07","1963-07-11","Irregular",1,"M",1.67845695970696,"1960-09-01",68,1043,2.85753424657534
"1150","ECU","ECU-1961","Arosemena Monroy","1961-11-07","1963-07-11","Irregular",1,"M",1.67845695970696,"1961-11-07",69,610.958333333333,1.67385844748858
"1151","ECU","ECU-1963","Castro","1963-07-11","1966-03-29","Irregular",3,"M",2.72538919413919,"1961-11-07",70,1603,4.39178082191781
"1152","ECU","ECU-1963","Castro","1963-07-11","1966-03-29","Irregular",3,"M",2.72538919413919,"1963-07-11",71,992.041666666667,2.71792237442922
"1153","ECU","ECU-1966-1","Yerovi Indaburu","1966-03-29","1966-11-16","Irregular",NA,"M",0.637362637362637,"1963-07-11",72,1224.04166666667,3.35353881278539
"1154","ECU","ECU-1966-2","Arosemena Gomez","1966-11-16","1968-09-01","Regular",NA,"M",1.79933608058608,"1966-03-29",73,886.958333333333,2.43002283105023
"1155","ECU","ECU-1968","Velasco Ibarra","1968-09-01","1972-02-15","Regular",1,"M",3.46714743589744,"1966-11-16",74,1917,5.25205479452055
"1156","ECU","ECU-1968","Velasco Ibarra","1968-09-01","1972-02-15","Regular",1,"M",3.46714743589744,"1968-09-01",75,1262.04166666667,3.45764840182648
"1157","ECU","ECU-1972","Rodriguez Lara","1972-02-15","1976-01-11","Irregular",1,"M",3.91758241758242,"1968-09-01",76,2688.04166666667,7.36449771689498
"1158","ECU","ECU-1972","Rodriguez Lara","1972-02-15","1976-01-11","Irregular",1,"M",3.91758241758242,"1972-02-15",77,1426,3.90684931506849
"1159","ECU","ECU-1976","Poveda Burbano","1976-01-11","1979-08-10","Irregular",NA,"M",3.59054487179487,"1972-02-15",78,2732.95833333333,7.48755707762557
"1160","ECU","ECU-1979","Roldos Aquilers","1979-08-10","1981-05-24","Regular",NA,"M",1.79395604395604,"1976-01-11",79,1959.95833333333,5.36974885844749
"1161","ECU","ECU-1981","Hurtado Larrea","1981-05-24","1984-08-10","Regular",NA,"M",3.22527472527473,"1979-08-10",80,1827,5.00547945205479
"1162","ECU","ECU-1984","Febres Cordaro","1984-08-10","1988-08-10","Regular",NA,"M",4.01373626373626,"1981-05-24",81,2635,7.21917808219178
"1163","ECU","ECU-1988","Borja Cevallos","1988-08-10","1992-08-10","Regular",NA,"M",4.01373626373626,"1984-08-10",82,2922,8.00547945205479
"1164","ECU","ECU-1992","Duran Ballen","1992-08-10","1996-08-10","Regular",NA,"M",4.01373626373626,"1988-08-10",83,2922,8.00547945205479
"1165","ECU","ECU-1996","Bucaram Ortiz","1996-08-10","1997-02-06","Regular",NA,"M",0.494619963369963,"1992-08-10",84,1641.04166666667,4.49600456621005
"1166","ECU","ECU-1997-1","Alarcon Fabian","1997-02-06","1997-02-09","Regular",NA,"M",0.00824175824175824,"1996-08-10",85,183.041666666667,0.50148401826484
"1167","ECU","ECU-1997-2","Rosalia Arteaga Serrano","1997-02-09","1997-02-11","Regular",NA,"F",0.00549450549450549,"1997-02-06",86,5,0.0136986301369863
"1168","ECU","ECU-1997-3","Alarcon Fabian","1997-02-11","1998-08-10","Regular",NA,"M",1.49713827838828,"1997-02-09",87,546.958333333333,1.49851598173516
"1169","ECU","ECU-1998","Mahuad","1998-08-10","2000-01-21","Regular",3,"M",1.45341117216117,"1997-02-11",88,1074,2.94246575342466
"1170","ECU","ECU-1998","Mahuad","1998-08-10","2000-01-21","Regular",3,"M",1.45341117216117,"1998-08-10",89,529.041666666667,1.44942922374429
"1171","ECU","ECU-2000","Gustavo Noboa","2000-01-22","2003-01-15","Irregular",NA,"M",2.99175824175824,"1998-08-10",90,1619.04166666667,4.43573059360731
"1172","ECU","ECU-2003","Lucio Gutierrez","2003-01-15","2005-04-20","Regular",NA,"M",2.2691163003663,"2000-01-22",91,1914.95833333333,5.24646118721461
"1173","ECU","ECU-2005","Alfredo Palacio","2005-04-20","2007-01-15","Regular",NA,"M",1.74461996336996,"2003-01-15",92,1461,4.0027397260274
"1174","ECU","ECU-2007","Rafael Correa","2007-01-15","2015-12-31","Regular",10,"M",8.98901098901099,"2005-04-20",93,3907.04166666667,10.7042237442922
"1175","ECU","ECU-2007","Rafael Correa","2007-01-15","2015-12-31","Regular",10,"M",8.98901098901099,"2007-01-15",94,3272,8.96438356164384
"1176","EGY","EGY-1936","Farouk","1936-04-28","1952-07-22","Regular",1,"M",16.2884615384615,"1922-02-28",2,11101.9583333333,30.4163242009132
"1177","EGY","EGY-1936","Farouk","1936-04-28","1952-07-22","Regular",1,"M",16.2884615384615,"1936-04-28",3,5929,16.2438356164384
"1178","EGY","EGY-1952","Naguib","1952-07-23","1954-11-14","Irregular",NA,"M",2.31879578754579,"1936-04-28",4,6774.04166666667,18.5590182648402
"1179","EGY","EGY-1954","Nasser","1954-11-17","1970-09-28","Irregular",NA,"M",15.9174679487179,"1952-07-23",5,6641,18.1945205479452
"1180","EGY","EGY-1970","Sadat","1970-09-28","1981-10-06","Regular",11,"M",11.0604395604396,"1954-11-17",6,9819.95833333333,26.90399543379
"1181","EGY","EGY-1970","Sadat","1970-09-28","1981-10-06","Regular",11,"M",11.0604395604396,"1970-09-28",7,4026,11.0301369863014
"1182","EGY","EGY-1981","Mubarak","1981-10-14","2011-02-11","Regular",3,"M",29.4286858974359,"1970-09-28",8,14746.0416666667,40.4001141552511
"1183","EGY","EGY-1981","Mubarak","1981-10-14","2011-02-11","Regular",3,"M",29.4286858974359,"1981-10-14",9,10712.0416666667,29.3480593607306
"1184","EGY","EGY-2011","Tantawi","2011-02-11","2012-06-30","Regular",NA,"M",1.38724816849817,"1981-10-14",10,11217,30.7315068493151
"1185","EGY","EGY-2012","Morsi","2012-06-30","2013-07-03","Regular",3,"M",1.01098901098901,"2011-02-11",11,872.958333333333,2.39166666666667
"1186","EGY","EGY-2012","Morsi","2012-06-30","2013-07-03","Regular",3,"M",1.01098901098901,"2012-06-30",12,368,1.00821917808219
"1187","EGY","EGY-2013","Mansour","2013-07-04","2014-06-08","Irregular",NA,"M",0.931318681318681,"2012-06-30",13,708,1.93972602739726
"1188","EGY","EGY-2014","al-Sisi","2014-06-08","2015-12-31","Regular",10,"M",1.56879578754579,"2013-07-04",14,910.041666666667,2.49326484018265
"1189","EGY","EGY-2014","al-Sisi","2014-06-08","2015-12-31","Regular",10,"M",1.56879578754579,"2014-06-08",15,571.041666666667,1.56449771689498
"1190","EQG","EQG-1968","Macias Nguema","1968-10-12","1979-08-03","Regular",1,"M",10.8434065934066,"1963-12-15",2,5709.95833333333,15.6437214611872
"1191","EQG","EQG-1968","Macias Nguema","1968-10-12","1979-08-03","Regular",1,"M",10.8434065934066,"1968-10-12",3,3947,10.813698630137
"1192","EQG","EQG-1979","Nguema Mbasogo","1979-08-03","2015-12-31","Irregular",10,"M",36.5358287545788,"1968-10-12",4,17246.0416666667,47.2494292237443
"1193","EQG","EQG-1979","Nguema Mbasogo","1979-08-03","2015-12-31","Irregular",10,"M",36.5358287545788,"1979-08-03",5,13299.0416666667,36.4357305936073
"1194","ERI","ERI-1993","Afeworki","1993-05-24","2015-12-31","Regular",10,"M",22.6814331501831,"1993-05-24",2,8256.04166666667,22.6192922374429
"1195","EST","EST-1919-1","Strandman","1919-05-19","1919-11-13","Regular",NA,"M",0.489125457875458,"1918-02-24",2,627,1.71780821917808
"1196","EST","EST-1919-2","Tonisson","1919-11-13","1920-10-27","Regular",NA,"M",0.95867673992674,"1919-05-19",3,527,1.44383561643836
"1197","EST","EST-1920","Piip","1920-10-27","1921-01-04","Regular",NA,"M",0.189674908424908,"1919-11-13",4,418,1.14520547945205
"1198","EST","EST-1921","Pats","1921-01-25","1922-10-23","Regular",NA,"M",1.74725274725275,"1920-10-27",5,726.041666666667,1.98915525114155
"1199","EST","EST-1922","Kukk","1922-10-23","1923-08-02","Regular",NA,"M",0.777358058608059,"1921-01-25",6,918.958333333333,2.51769406392694
"1200","EST","EST-1923","Pats","1923-08-02","1924-03-28","Regular",NA,"M",0.656707875457875,"1922-10-23",7,522,1.43013698630137
"1201","EST","EST-1924-1","Akel","1924-03-28","1924-12-10","Regular",NA,"M",0.706043956043956,"1923-08-02",8,496.041666666667,1.35901826484018
"1202","EST","EST-1924-2","Jaakson","1924-12-17","1925-12-16","Regular",NA,"M",1,"1924-03-28",9,628,1.72054794520548
"1203","EST","EST-1925","Teemant","1925-12-16","1927-12-09","Regular",NA,"M",1.98626373626374,"1924-12-17",10,1087,2.97808219178082
"1204","EST","EST-1927","Tonisson","1927-12-10","1928-11-19","Regular",NA,"M",0.947802197802198,"1925-12-16",11,1069,2.92876712328767
"1205","EST","EST-1928","Rei","1928-11-19","1929-07-03","Regular",NA,"M",0.620764652014652,"1927-12-10",12,570.958333333333,1.56426940639269
"1206","EST","EST-1929","Strandman","1929-07-10","1931-02-03","Regular",NA,"M",1.57429029304029,"1928-11-19",13,806,2.20821917808219
"1207","EST","EST-1931","Pats","1931-02-12","1932-01-29","Regular",NA,"M",0.964285714285714,"1929-07-10",14,933.041666666667,2.55627853881279
"1208","EST","EST-1932-1","Teemant","1932-02-18","1932-06-20","Regular",NA,"M",0.337797619047619,"1931-02-12",15,493.958333333333,1.3533105022831
"1209","EST","EST-1932-2","Einbund","1932-07-19","1932-10-30","Regular",NA,"M",0.283081501831502,"1932-02-18",16,255,0.698630136986301
"1210","EST","EST-1932-3","Pats","1932-11-01","1933-04-26","Regular",NA,"M",0.483516483516484,"1932-07-19",17,281.041666666667,0.769977168949772
"1211","EST","EST-1933-1","Tonisson","1933-05-17","1933-10-17","Regular",NA,"M",0.420444139194139,"1932-11-01",18,350,0.958904109589041
"1212","EST","EST-1933-2","Pats","1933-10-21","1940-07-23","Regular",8,"M",6.77735805860806,"1933-05-17",19,2624,7.18904109589041
"1213","EST","EST-1933-2","Pats","1933-10-21","1940-07-23","Regular",8,"M",6.77735805860806,"1933-10-21",20,2466.95833333333,6.7587899543379
"1214","EST","EST-1940","Vares","1940-07-23","1940-08-25","Foreign Imposition",8,"M",0.0906593406593407,"1933-10-21",21,2499.95833333333,6.84920091324201
"1215","EST","EST-1940","Vares","1940-07-23","1940-08-25","Foreign Imposition",8,"M",0.0906593406593407,"1940-07-23",22,33,0.0904109589041096
"1216","EST","EST-1991","Savisaar","1991-09-06","1992-01-23","Regular",NA,"M",0.381982600732601,"1940-07-23",23,18811.0416666667,51.537100456621
"1217","EST","EST-1992-1","Vahi","1992-01-30","1992-10-08","Regular",NA,"M",0.692193223443223,"1991-09-06",24,398,1.09041095890411
"1218","EST","EST-1992-2","Laar","1992-10-28","1994-11-08","Regular",NA,"M",2.03571428571429,"1992-01-30",25,1013,2.77534246575342
"1219","EST","EST-1994","Tarand","1994-11-08","1995-04-17","Regular",NA,"M",0.439445970695971,"1992-10-28",26,900.958333333333,2.46837899543379
"1220","EST","EST-1995","Vahi","1995-04-17","1997-03-17","Regular",NA,"M",1.92319139194139,"1994-11-08",27,860,2.35616438356164
"1221","EST","EST-1997","Siimann","1997-03-17","1999-03-25","Regular",NA,"M",2.02747252747253,"1995-04-17",28,1438.04166666667,3.9398401826484
"1222","EST","EST-1999","Laar","1999-03-25","2002-01-28","Regular",NA,"M",2.85714285714286,"1997-03-17",29,1778,4.87123287671233
"1223","EST","EST-2002","Kallas","2002-01-28","2003-04-10","Regular",NA,"M",1.20043498168498,"1999-03-25",30,1476.95833333333,4.04646118721461
"1224","EST","EST-2003","Parts","2003-04-10","2005-04-13","Regular",NA,"M",2.01648351648352,"2002-01-28",31,1170.95833333333,3.20810502283105
"1225","EST","EST-2005","Ansip","2005-04-13","2014-03-26","Regular",NA,"M",8.98076923076923,"2003-04-10",32,4003,10.9671232876712
"1226","EST","EST-2014","Roivas","2014-03-26","2015-12-31","Regular",10,"M",1.77209249084249,"2005-04-13",33,3914.04166666667,10.723401826484
"1227","EST","EST-2014","Roivas","2014-03-26","2015-12-31","Regular",10,"M",1.77209249084249,"2014-03-26",34,645.041666666667,1.76723744292237
"1228","ETH","ETH-1871","Yohannes IV","1871-07-11","1889-03-09","Irregular",12,"M",17.7225350401913,"1871-07-11",2,6451.00275462963,17.6739801496702
"1229","ETH","ETH-1889","Menelek II","1889-03-09","1911-05-15","Irregular",NA,"M",22.2554945054945,"1871-07-11",3,14552.0027546296,39.8685006976154
"1230","ETH","ETH-1911","Joshua (Lij Yasu)","1911-05-15","1916-09-27","Regular",12,"M",5.39010989010989,"1889-03-09",4,10063,27.5698630136986
"1231","ETH","ETH-1911","Joshua (Lij Yasu)","1911-05-15","1916-09-27","Regular",12,"M",5.39010989010989,"1911-05-15",5,1962,5.37534246575343
"1232","ETH","ETH-1916","Judith (Zanditu)","1916-09-27","1930-04-03","Irregular",NA,"M",13.5604395604396,"1911-05-15",6,6898,18.8986301369863
"1233","ETH","ETH-1930","Selassie","1930-04-03","1936-05-15","Regular",8,"M",6.13724816849817,"1916-09-27",7,7169.95833333333,19.6437214611872
